node_id,canonical_firm_id,canonical_name,node_type,year,direct_exposure,cascading_exposure,dependency_concentration,structural_non_substitutability
45,FIRM_0063,Google DeepMind,target_entity,2025,0.0,0.0,0.0,1.0
46,FIRM_0065,HashiCorp,target_entity,2025,0.24929144538211115,0.4440127312350139,1.0,0.5
48,FIRM_0067,Hewlett Packard Enterprise,target_entity,2025,0.051586245529183075,0.018204644769794123,1.0,0.5
49,FIRM_0069,IBM,source_firm,2025,0.5550159140437675,0.26520474523728005,0.13394773387198586,0.1111111111111111
50,FIRM_0070,Infosys,target_entity,2025,0.16907741085882233,0.020283493425626242,0.5029585798816568,0.3333333333333333
51,FIRM_0072,Intersect Power,target_entity,2025,0.006338714946166149,0.0,1.0,0.5
52,FIRM_0073,Intime,target_entity,2025,0.1800469080547418,0.006294613031030088,1.0,0.5
57,FIRM_0080,LangChain,target_entity,2025,0.08952380952380952,0.013374164250434004,1.0,0.5
58,FIRM_0081,Lazada,target_entity,2025,0.07716296059488936,0.002697691299012896,1.0,0.5
60,FIRM_0083,Lenovo,target_entity,2025,0.051586245529183075,0.018204644769794123,1.0,0.5
61,FIRM_0084,LinkedIn,target_entity,2025,0.240735812469521,0.0849550089257059,1.0,0.5
62,FIRM_0085,LlamaIndex,target_entity,2025,0.08952380952380952,0.013374164250434004,1.0,0.5
63,FIRM_0086,MGM Holdings,target_entity,2025,0.09301083178899026,0.005363829027003206,1.0,0.5
66,FIRM_0091,Mandiant,target_entity,2025,0.0,0.0,0.0,1.0
71,FIRM_0097,Microsoft,source_firm,2025,0.1820464476979412,0.8251510120830405,0.46407316011032085,0.25
72,FIRM_0098,Microsoft Azure,target_entity,2025,0.0,0.0,0.0,1.0
73,FIRM_0099,Mistral AI,target_entity,2025,0.0,0.0,0.0,1.0
74,FIRM_0100,MongoDB,source_firm,2025,0.06687082125217003,0.3792972121154409,0.09794380165289256,0.0625
75,FIRM_0101,Moonshot AI,target_entity,2025,0.0,0.0,0.0,1.0
77,FIRM_0104,NFL,target_entity,2025,0.0,0.0,0.0,1.0
78,FIRM_0105,NVIDIA,target_entity,2025,0.0,0.0,0.0,1.0
80,FIRM_0107,NetApp,target_entity,2025,0.0,0.0,0.0,1.0
81,FIRM_0110,Nuance Communications,target_entity,2025,0.2751266428223097,0.0970914387722353,1.0,0.5
82,FIRM_0113,One Medical,target_entity,2025,0.09301083178899026,0.005363829027003206,1.0,0.5
83,FIRM_0114,Open source community,target_entity,2025,0.0,0.0,0.0,1.0
84,FIRM_0115,OpenAI,target_entity,2025,0.3095174731750984,0.10922786861876473,1.0,0.5
85,FIRM_0117,Oracle,source_firm,2025,0.11655307234974854,0.2035058351493814,0.5703125,0.3333333333333333
88,FIRM_0120,Palantir Technologies,target_entity,2025,0.04981489070854781,0.017534535150093514,1.0,0.5
89,FIRM_0121,Palo Alto Networks,target_entity,2025,0.062322861345527794,0.11100318280875349,1.0,0.5
90,FIRM_0122,Perplexity AI,target_entity,2025,0.0,0.0,0.0,1.0
93,FIRM_0125,PricewaterhouseCoopers,target_entity,2025,0.0,0.0,0.0,1.0
95,FIRM_0129,Red Hat,target_entity,2025,0.31277550306417795,0.43192800642956686,0.6564205688020683,0.3333333333333333
97,FIRM_0131,Rivian,target_entity,2025,0.10629809347313172,0.006130090316575092,1.0,0.5
98,FIRM_0132,SAP,source_firm,2025,0.1753453515009351,0.3315021042111307,0.13469549692521324,0.0625
102,FIRM_0136,SAP Concur,target_entity,2025,0.04981489070854781,0.017534535150093514,1.0,0.5
103,FIRM_0137,SAP Deutschland,target_entity,2025,0.04981489070854781,0.017534535150093514,1.0,0.5
107,FIRM_0141,SAP LeanIX,target_entity,2025,0.0,0.0,0.0,1.0
109,FIRM_0143,SAP Schweiz,target_entity,2025,0.04981489070854781,0.017534535150093514,1.0,0.5
110,FIRM_0144,SAP Signavio,target_entity,2025,0.0,0.0,0.0,1.0
112,FIRM_0146,SAP UK,target_entity,2025,0.04981489070854781,0.017534535150093514,1.0,0.5
114,FIRM_0149,Salesforce,target_entity,2025,0.07271000490311576,0.1295037132768791,1.0,0.5
118,FIRM_0154,SmartRecruiters,target_entity,2025,0.04981489070854781,0.017534535150093514,1.0,0.5
119,FIRM_0155,Snowflake,source_firm,2025,0.0990527799617103,0.20217974275752226,0.19569396386005386,0.125
121,FIRM_0159,Sun Art Retail,target_entity,2025,0.1800469080547418,0.006294613031030088,1.0,0.5
122,FIRM_0162,Tencent Cloud,target_entity,2025,0.11936507936507935,0.017832219000578676,1.0,0.5
123,FIRM_0163,Teradata,source_firm,2025,0.05103570665830397,0.08539267546259678,0.14714033761652806,0.1111111111111111
126,FIRM_0166,Trendyol,target_entity,2025,0.07716296059488936,0.002697691299012896,1.0,0.5
128,FIRM_0168,Voyage AI,target_entity,2025,0.19396825396825396,0.02897735587594035,1.0,0.5
129,FIRM_0169,WalkMe,target_entity,2025,0.0,0.0,0.0,1.0
130,FIRM_0170,Waymo,target_entity,2025,0.007606457935399379,0.0,1.0,0.5
131,FIRM_0171,Whole Foods Market,target_entity,2025,0.18602166357798053,0.010727658054006411,1.0,0.5
132,FIRM_0172,Wiz,target_entity,2025,0.006338714946166149,0.0,1.0,0.5
