node_id,canonical_firm_id,canonical_name,node_type,year,direct_exposure,cascading_exposure,dependency_concentration,structural_non_substitutability,intrinsic_risk,incident_signal,network_criticality,node_vulnerability,direct_exposure_norm,cascading_exposure_norm,dependency_concentration_norm,structural_non_substitutability_norm,composite_risk
43,FIRM_0060,GitHub,target_entity,2024,0.20234080140880203,0.027871194630434627,1.0,0.5,0.0,0.01675977653631285,0.09821427501683042,0.028743512888285815,0.9305555555555556,0.9027777777777777,0.7013888888888888,0.4444444444444444,0.8305555555555556
44,FIRM_0062,Google Cloud,target_entity,2024,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1388888888888889,0.1736111111111111,0.13194444444444445,0.8819444444444444,0.21875
45,FIRM_0063,Google DeepMind,target_entity,2024,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1388888888888889,0.1736111111111111,0.13194444444444445,0.8819444444444444,0.21875
46,FIRM_0065,HashiCorp,target_entity,2024,0.18595246569609034,0.01410624501197127,1.0,0.5,0.0,0.0,0.09387832905923266,0.023469582264808164,0.9166666666666665,0.8055555555555556,0.7013888888888888,0.4444444444444444,0.8041666666666666
48,FIRM_0067,Hewlett Packard Enterprise,target_entity,2024,0.0518822567714877,0.007146460161649904,1.0,0.5,0.0,0.05107741420590583,0.0716575064145719,0.03068373015511943,0.5625,0.6736111111111112,0.7013888888888888,0.4444444444444444,0.6006944444444444
49,FIRM_0069,IBM,source_firm,2024,0.02170191540303272,0.0,0.25146696985803746,0.2,0.4166666666666667,0.0,0.3109895324887608,0.2860807164555236,0.3472222222222222,0.1736111111111111,0.3055555555555555,0.07638888888888888,0.2770833333333333
52,FIRM_0073,Intime,target_entity,2024,0.12830505654337532,0.0003051675977653631,1.0,0.5,0.0,0.0,0.07625732938001929,0.019064332345004823,0.7916666666666665,0.38888888888888884,0.7013888888888888,0.4444444444444444,0.6583333333333332
54,FIRM_0076,JPMorgan Chase Bank,target_entity,2024,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1388888888888889,0.1736111111111111,0.13194444444444445,0.8819444444444444,0.21875
55,FIRM_0077,KSK Analytics,target_entity,2024,0.05415038810286612,0.0028152255144833563,1.0,0.5,0.0,0.0,0.07798408627377718,0.019496021568444294,0.6180555555555555,0.5902777777777778,0.7013888888888888,0.4444444444444444,0.6118055555555555
58,FIRM_0081,Lazada,target_entity,2024,0.16206954510742147,0.0003854748603351955,1.0,0.5,0.0,0.0,0.07987767921686648,0.01996941980421662,0.8333333333333333,0.4027777777777778,0.7013888888888888,0.4444444444444444,0.6819444444444444
60,FIRM_0083,Lenovo,target_entity,2024,0.0518822567714877,0.007146460161649904,1.0,0.5,0.0,0.0,0.0716575064145719,0.017914376603642975,0.5625,0.6736111111111112,0.7013888888888888,0.4444444444444444,0.6006944444444444
61,FIRM_0084,LinkedIn,target_entity,2024,0.23692897258979384,0.032635501404867893,1.0,0.5,0.0,0.07581803671189145,0.10431927929321169,0.04503432900127578,0.9722222222222221,0.9166666666666665,0.7013888888888888,0.4444444444444444,0.8541666666666666
63,FIRM_0086,MGM Holdings,target_entity,2024,0.08394693731174446,0.00725933098268286,1.0,0.5,0.0,0.010375099760574621,0.07291414610525801,0.020822311466458156,0.7152777777777777,0.7291666666666665,0.7013888888888888,0.4444444444444444,0.6881944444444442
64,FIRM_0087,MOVEit,target_entity,2024,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1388888888888889,0.1736111111111111,0.13194444444444445,0.8819444444444444,0.21875
65,FIRM_0090,MUFG Bank,target_entity,2024,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1388888888888889,0.1736111111111111,0.13194444444444445,0.8819444444444444,0.21875
70,FIRM_0096,Metrics Design Automation,target_entity,2024,0.05415038810286612,0.0028152255144833563,1.0,0.5,0.0,0.0,0.07798408627377718,0.019496021568444294,0.6180555555555555,0.5902777777777778,0.7013888888888888,0.4444444444444444,0.6118055555555555
71,FIRM_0097,Microsoft,source_firm,2024,0.07146460161649903,0.5219412678163632,0.6417399771139458,0.3333333333333333,0.75,0.0023942537909018356,0.5728960170686062,0.518822567714877,0.6666666666666665,1.0,0.36111111111111105,0.11805555555555555,0.6173611111111109
72,FIRM_0098,Microsoft Azure,target_entity,2024,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1388888888888889,0.1736111111111111,0.13194444444444445,0.8819444444444444,0.21875
74,FIRM_0100,MongoDB,source_firm,2024,0.021844445421356915,0.020766039493719565,0.2675975636203907,0.16666666666666666,0.48333333333333334,0.0,0.4956589664183827,0.36558140827126234,0.36111111111111105,0.8611111111111112,0.3194444444444444,0.048611111111111105,0.4215277777777777
75,FIRM_0101,Moonshot AI,target_entity,2024,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1388888888888889,0.1736111111111111,0.13194444444444445,0.8819444444444444,0.21875
77,FIRM_0104,NFL,target_entity,2024,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1388888888888889,0.1736111111111111,0.13194444444444445,0.8819444444444444,0.21875
78,FIRM_0105,NVIDIA,target_entity,2024,0.0,0.0,0.0,1.0,0.0,0.160415003990423,0.0,0.04010375099760575,0.1388888888888889,0.1736111111111111,0.13194444444444445,0.8819444444444444,0.21875
79,FIRM_0106,Neeva,target_entity,2024,0.08832563481900453,0.00716844149381308,1.0,0.5,0.0,0.0,0.09222352561837824,0.02305588140459456,0.75,0.7083333333333333,0.7013888888888888,0.4444444444444444,0.7013888888888887
80,FIRM_0107,NetApp,target_entity,2024,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1388888888888889,0.1736111111111111,0.13194444444444445,0.8819444444444444,0.21875
81,FIRM_0110,Nuance Communications,target_entity,2024,0.2715171437707856,0.037399808179301164,1.0,0.5,0.0,0.0023942537909018356,0.11042428356959297,0.0282046343401237,1.0,0.9583333333333333,0.7013888888888888,0.4444444444444444,0.8763888888888888
82,FIRM_0113,One Medical,target_entity,2024,0.08394693731174446,0.00725933098268286,1.0,0.5,0.0,0.013567438148443736,0.07291414610525801,0.021620396063425435,0.7152777777777777,0.7291666666666665,0.7013888888888888,0.4444444444444444,0.6881944444444442
83,FIRM_0114,Open source community,target_entity,2024,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1388888888888889,0.1736111111111111,0.13194444444444445,0.8819444444444444,0.21875
84,FIRM_0115,OpenAI,target_entity,2024,0.2680583266526865,0.03692337750185784,1.0,0.5,0.0,0.025538707102952914,0.10981378314195485,0.03383812256122694,0.9861111111111112,0.9444444444444444,0.7013888888888888,0.4444444444444444,0.8666666666666666
85,FIRM_0117,Oracle,source_firm,2024,0.0022486033519553074,0.0,1.0,0.5,0.5666666666666667,0.0,0.08017386276855365,0.30337679902547177,0.29166666666666663,0.1736111111111111,0.7013888888888888,0.4444444444444444,0.36527777777777776
93,FIRM_0125,PricewaterhouseCoopers,target_entity,2024,0.0,0.0,0.0,1.0,0.0,0.174780526735834,0.0,0.0436951316839585,0.1388888888888889,0.1736111111111111,0.13194444444444445,0.8819444444444444,0.21875
95,FIRM_0129,Red Hat,target_entity,2024,0.2260037659998636,0.017144513168395846,1.0,0.5,0.0,0.0039904229848363925,0.10063673839506736,0.026156790344975936,0.9583333333333333,0.8333333333333333,0.7013888888888888,0.4444444444444444,0.8305555555555554
96,FIRM_0130,Research in Flight,target_entity,2024,0.05415038810286612,0.0028152255144833563,1.0,0.5,0.0,0.0,0.07798408627377718,0.019496021568444294,0.6180555555555555,0.5902777777777778,0.7013888888888888,0.4444444444444444,0.6118055555555555
97,FIRM_0131,Rivian,target_entity,2024,0.13791282558358017,0.0119260437572647,1.0,0.5,0.0,0.08140462889066241,0.07960895431578101,0.04025339580161086,0.8125,0.7847222222222221,0.7013888888888888,0.4444444444444444,0.7479166666666667
98,FIRM_0132,SAP,source_firm,2024,0.02200169108625267,0.03448958333333333,0.9999999999999998,0.5,0.5166666666666666,0.0,0.9375,0.4927083333333333,0.375,0.9305555555555556,0.38888888888888884,0.4444444444444444,0.49583333333333335
102,FIRM_0136,SAP Concur,target_entity,2024,0.04927083333333333,0.0022001691086252673,1.0,0.5,0.0,0.0,0.12572394906430095,0.03143098726607524,0.48611111111111105,0.5138888888888888,0.7013888888888888,0.4444444444444444,0.5305555555555556
103,FIRM_0137,SAP Deutschland,target_entity,2024,0.04927083333333333,0.0022001691086252673,1.0,0.5,0.0,0.0,0.12572394906430095,0.03143098726607524,0.48611111111111105,0.5138888888888888,0.7013888888888888,0.4444444444444444,0.5305555555555556
104,FIRM_0138,SAP España,target_entity,2024,0.04927083333333333,0.0022001691086252673,1.0,0.5,0.0,0.0,0.12572394906430095,0.03143098726607524,0.48611111111111105,0.5138888888888888,0.7013888888888888,0.4444444444444444,0.5305555555555556
105,FIRM_0139,SAP France,target_entity,2024,0.04927083333333333,0.0022001691086252673,1.0,0.5,0.0,0.0,0.12572394906430095,0.03143098726607524,0.48611111111111105,0.5138888888888888,0.7013888888888888,0.4444444444444444,0.5305555555555556
108,FIRM_0142,SAP Nederland,target_entity,2024,0.04927083333333333,0.0022001691086252673,1.0,0.5,0.0,0.0,0.12572394906430095,0.03143098726607524,0.48611111111111105,0.5138888888888888,0.7013888888888888,0.4444444444444444,0.5305555555555556
109,FIRM_0143,SAP Schweiz,target_entity,2024,0.04927083333333333,0.0022001691086252673,1.0,0.5,0.0,0.0,0.12572394906430095,0.03143098726607524,0.48611111111111105,0.5138888888888888,0.7013888888888888,0.4444444444444444,0.5305555555555556
112,FIRM_0146,SAP UK,target_entity,2024,0.04927083333333333,0.0022001691086252673,1.0,0.5,0.0,0.0,0.12572394906430095,0.03143098726607524,0.48611111111111105,0.5138888888888888,0.7013888888888888,0.4444444444444444,0.5305555555555556
115,FIRM_0150,Samooha,target_entity,2024,0.06308973915643182,0.005120315352723629,1.0,0.5,0.0,0.0,0.08373108972741303,0.020932772431853257,0.6527777777777777,0.625,0.7013888888888888,0.4444444444444444,0.636111111111111
116,FIRM_0152,Siemens Digital Industries Software,target_entity,2024,0.18335131410268704,0.00953225481219803,1.0,0.5,0.0,0.0,0.11492857282173674,0.028732143205434185,0.9027777777777777,0.75,0.7013888888888888,0.4444444444444444,0.7861111111111111
117,FIRM_0153,Silicon Valley Bank,target_entity,2024,0.0,0.0,0.0,1.0,0.0,0.018355945730247406,0.0,0.0045889864325618515,0.1388888888888889,0.1736111111111111,0.13194444444444445,0.8819444444444444,0.21875
119,FIRM_0155,Snowflake,source_firm,2024,0.030721892116341774,0.02597957836138225,0.2172114258802598,0.14285714285714285,0.55,0.0,0.4141537397543632,0.37853843493859085,0.41666666666666663,0.8888888888888888,0.2777777777777778,0.027777777777777776,0.4444444444444444
121,FIRM_0159,Sun Art Retail,target_entity,2024,0.17962707916072546,0.00042723463687150835,1.0,0.5,0.0,0.0,0.08176026113202702,0.020440065283006754,0.8888888888888888,0.41666666666666663,0.7013888888888888,0.4444444444444444,0.7125
123,FIRM_0163,Teradata,source_firm,2024,0.024769632768976556,0.018158789870020696,0.14472149606470608,0.1111111111111111,0.39999999999999997,0.0007980845969672786,0.5823390326736995,0.34578427931766664,0.38888888888888884,0.8472222222222221,0.2638888888888889,0.013888888888888888,0.4180555555555555
124,FIRM_0164,TikTok,target_entity,2024,0.21438627131133334,0.0015890130353817503,1.0,0.5,0.0,1.0,0.08031926799090061,0.27007981699772515,0.9444444444444444,0.45833333333333326,0.7013888888888888,0.4444444444444444,0.748611111111111
125,FIRM_0165,Toggled,target_entity,2024,0.02850020426466638,0.0014816976392017665,1.0,0.5,0.0,0.0,0.07064951909146167,0.017662379772865416,0.4027777777777778,0.4444444444444444,0.7013888888888888,0.4444444444444444,0.47500000000000003
126,FIRM_0166,Trendyol,target_entity,2024,0.0769830339260252,0.00018310055865921788,1.0,0.5,0.0,0.0,0.07075439762801158,0.017688599407002896,0.6875,0.35416666666666663,0.7013888888888888,0.4444444444444444,0.5993055555555554
130,FIRM_0170,Waymo,target_entity,2024,0.010288979055297721,0.0,1.0,0.5,0.0,0.0710295291300878,0.11021948863201558,0.04531225444052585,0.3194444444444444,0.1736111111111111,0.7013888888888888,0.4444444444444444,0.37916666666666665
131,FIRM_0171,Whole Foods Market,target_entity,2024,0.16429614873869985,0.014207547780393598,1.0,0.5,0.0,0.0,0.08288197166314781,0.020720492915786953,0.8472222222222221,0.8194444444444444,0.7013888888888888,0.4444444444444444,0.772222222222222
135,FIRM_0176,Yahoo,target_entity,2024,0.0518822567714877,0.007146460161649904,1.0,0.5,0.0,0.00558659217877095,0.0716575064145719,0.01931102464833571,0.5625,0.6736111111111112,0.7013888888888888,0.4444444444444444,0.6006944444444444
137,FIRM_0178,iRobot,target_entity,2024,0.13791282558358017,0.0119260437572647,1.0,0.5,0.0,0.05506783719074222,0.07960895431578101,0.03366919787663081,0.8125,0.7847222222222221,0.7013888888888888,0.4444444444444444,0.7479166666666667
