year,rank,focal_firm_id,focal_firm_name,node_type,composite_risk,main_risk_driver,direct_exposure_norm,cascading_exposure_norm,dependency_concentration_norm,structural_non_substitutability_norm,n_direct_upstream,n_twohop_upstream,path_type,upstream_firm_id,upstream_firm_name,intermediate_firm_id,intermediate_firm_name,edge_weight,relation_type,spillover_type,risk_language_score,contract_scale_score,no_alternative_flag,investment_flag,upstream_parent_group
2025,10,FIRM_0069,IBM,source_firm,0.7561,Direct Exposure,1.0,0.939,0.3171,0.0488,8,32,cascading_2hop,FIRM_0054,Ernst & Young,FIRM_0117,Oracle,0.06111,supplier→partner,governance→operational,0.1,1.0,0.0,0.0,
2025,10,FIRM_0069,IBM,source_firm,0.7561,Direct Exposure,1.0,0.939,0.3171,0.0488,8,32,cascading_2hop,FIRM_0069,IBM,FIRM_0121,Palo Alto Networks,0.04,partner→partner,security→security,0.2,1.0,0.0,0.0,
2025,10,FIRM_0069,IBM,source_firm,0.7561,Direct Exposure,1.0,0.939,0.3171,0.0488,8,32,cascading_2hop,FIRM_0012,Amazon Web Services,FIRM_0132,SAP,0.03667,cloud_provider→partner,operational→operational,0.3,0.0,0.0,0.0,
2025,10,FIRM_0069,IBM,source_firm,0.7561,Direct Exposure,1.0,0.939,0.3171,0.0488,8,32,cascading_2hop,FIRM_0062,Google Cloud,FIRM_0132,SAP,0.03667,cloud_provider→partner,operational→operational,0.3,0.0,0.0,0.0,
2025,10,FIRM_0069,IBM,source_firm,0.7561,Direct Exposure,1.0,0.939,0.3171,0.0488,8,32,cascading_2hop,FIRM_0005,Alibaba Cloud,FIRM_0132,SAP,0.03667,cloud_provider→partner,operational→operational,0.3,0.0,0.0,0.0,
2025,10,FIRM_0069,IBM,source_firm,0.7561,Direct Exposure,1.0,0.939,0.3171,0.0488,8,32,cascading_2hop,FIRM_0115,OpenAI,FIRM_0132,SAP,0.03667,ai_provider→partner,governance→operational,0.3,0.0,0.0,0.0,
2025,10,FIRM_0069,IBM,source_firm,0.7561,Direct Exposure,1.0,0.939,0.3171,0.0488,8,32,cascading_2hop,FIRM_0122,Perplexity AI,FIRM_0132,SAP,0.03667,ai_provider→partner,none→operational,0.0,0.0,0.0,0.0,
2025,10,FIRM_0069,IBM,source_firm,0.7561,Direct Exposure,1.0,0.939,0.3171,0.0488,8,32,cascading_2hop,FIRM_0120,Palantir Technologies,FIRM_0132,SAP,0.03667,ai_provider→partner,none→operational,0.0,0.0,0.0,0.0,
2025,10,FIRM_0069,IBM,source_firm,0.7561,Direct Exposure,1.0,0.939,0.3171,0.0488,8,32,cascading_2hop,FIRM_0099,Mistral AI,FIRM_0132,SAP,0.03667,ai_provider→partner,governance→operational,0.3,0.0,0.0,0.0,
2025,10,FIRM_0069,IBM,source_firm,0.7561,Direct Exposure,1.0,0.939,0.3171,0.0488,8,32,cascading_2hop,FIRM_0027,Bleu,FIRM_0132,SAP,0.03667,ai_provider→partner,none→operational,0.0,0.0,0.0,0.0,
2025,10,FIRM_0069,IBM,source_firm,0.7561,Direct Exposure,1.0,0.939,0.3171,0.0488,8,32,cascading_2hop,FIRM_0046,Databricks,FIRM_0132,SAP,0.03667,data_provider→partner,none→operational,0.0,0.0,0.0,0.0,
2025,10,FIRM_0069,IBM,source_firm,0.7561,Direct Exposure,1.0,0.939,0.3171,0.0488,8,32,cascading_2hop,FIRM_0155,Snowflake,FIRM_0132,SAP,0.03667,data_provider→partner,none→operational,0.0,0.0,0.0,0.0,
2025,10,FIRM_0069,IBM,source_firm,0.7561,Direct Exposure,1.0,0.939,0.3171,0.0488,8,32,cascading_2hop,FIRM_0002,Accenture,FIRM_0132,SAP,0.03667,software_vendor→partner,none→operational,0.0,0.0,0.0,0.0,
2025,10,FIRM_0069,IBM,source_firm,0.7561,Direct Exposure,1.0,0.939,0.3171,0.0488,8,32,cascading_2hop,FIRM_0031,Capgemini,FIRM_0132,SAP,0.03667,software_vendor→partner,none→operational,0.0,0.0,0.0,0.0,
2025,10,FIRM_0069,IBM,source_firm,0.7561,Direct Exposure,1.0,0.939,0.3171,0.0488,8,32,cascading_2hop,FIRM_0001,ADP,FIRM_0132,SAP,0.03667,software_vendor→partner,none→operational,0.0,0.0,0.0,0.0,
2025,10,FIRM_0069,IBM,source_firm,0.7561,Direct Exposure,1.0,0.939,0.3171,0.0488,8,32,cascading_2hop,FIRM_0137,SAP Deutschland,FIRM_0132,SAP,0.03667,subsidiary→partner,none→operational,0.0,0.0,0.0,0.0,
2025,10,FIRM_0069,IBM,source_firm,0.7561,Direct Exposure,1.0,0.939,0.3171,0.0488,8,32,cascading_2hop,FIRM_0143,SAP Schweiz,FIRM_0132,SAP,0.03667,subsidiary→partner,none→operational,0.0,0.0,0.0,0.0,
2025,10,FIRM_0069,IBM,source_firm,0.7561,Direct Exposure,1.0,0.939,0.3171,0.0488,8,32,cascading_2hop,FIRM_0146,SAP UK,FIRM_0132,SAP,0.03667,subsidiary→partner,none→operational,0.0,0.0,0.0,0.0,
2025,10,FIRM_0069,IBM,source_firm,0.7561,Direct Exposure,1.0,0.939,0.3171,0.0488,8,32,cascading_2hop,FIRM_0136,SAP Concur,FIRM_0132,SAP,0.03667,subsidiary→partner,none→operational,0.0,0.0,0.0,1.0,
2025,10,FIRM_0069,IBM,source_firm,0.7561,Direct Exposure,1.0,0.939,0.3171,0.0488,8,32,cascading_2hop,FIRM_0169,WalkMe,FIRM_0132,SAP,0.03667,subsidiary→partner,none→operational,0.0,0.0,0.0,1.0,
2025,10,FIRM_0069,IBM,source_firm,0.7561,Direct Exposure,1.0,0.939,0.3171,0.0488,8,32,cascading_2hop,FIRM_0144,SAP Signavio,FIRM_0132,SAP,0.03667,subsidiary→partner,none→operational,0.0,0.0,0.0,1.0,
2025,10,FIRM_0069,IBM,source_firm,0.7561,Direct Exposure,1.0,0.939,0.3171,0.0488,8,32,cascading_2hop,FIRM_0141,SAP LeanIX,FIRM_0132,SAP,0.03667,subsidiary→partner,none→operational,0.0,0.0,0.0,1.0,
2025,10,FIRM_0069,IBM,source_firm,0.7561,Direct Exposure,1.0,0.939,0.3171,0.0488,8,32,cascading_2hop,FIRM_0069,IBM,FIRM_0132,SAP,0.13444,partner→partner,operational→operational,0.3,2.0,0.0,0.0,
2025,10,FIRM_0069,IBM,source_firm,0.7561,Direct Exposure,1.0,0.939,0.3171,0.0488,8,32,cascading_2hop,FIRM_0069,IBM,FIRM_0149,Salesforce,0.05444,partner→partner,operational→operational,0.3,1.0,0.0,0.0,
